demand,sw,gw,climate,indicator,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
REF,20%,20%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
REF,20%,60%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
REF,60%,60%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
REF,60%,100%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
REF,60%,20%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
HIGH,100%,100%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
HIGH,100%,20%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
HIGH,100%,60%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
HIGH,20%,100%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
HIGH,20%,20%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
HIGH,20%,60%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
HIGH,60%,20%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
HIGH,60%,100%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
HIGH,60%,60%,0,Total_Demand_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5175.581187,4190.328049,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16425.37142,18742.42152,18660.46082,15271.32684,19945.90595,19100.68947,14875.88423,21569.26744,18726.02689,18220.38924
REF,100%,100%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5097.701272,4131.756693,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16380.19958,18568.17022,18575.75522,15186.12815,19641.73335,18688.09168,14787.49351,21366.80858,17618.2401,14078.23023
REF,100%,20%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5109.297627,4139.379554,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16389.91958,18587.63299,18619.2761,15198.2891,19708.16667,18799.11481,14875.45758,21545.62221,18284.4397,15851.89514
REF,100%,60%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5099.234194,4132.518345,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16380.19958,18568.17022,18575.75522,15186.12815,19641.73335,18688.09713,14787.49351,21366.80858,17646.2479,14128.77505
REF,20%,100%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5097.701272,4131.756693,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16380.19958,18568.17022,18575.75522,15186.12815,19641.73335,18688.09713,14787.49351,21366.80858,17618.34089,14078.24112
REF,20%,20%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5109.297627,4139.379554,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16389.91454,18587.63299,18619.27475,15198.2891,19708.16667,18799.12025,14875.45758,21545.62221,18284.37928,15852.01734
REF,20%,60%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5099.234194,4132.518345,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16380.19958,18568.17022,18575.75522,15186.12815,19641.73335,18688.09713,14787.49351,21366.80858,17646.17606,14128.81042
REF,60%,60%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5099.234194,4132.518345,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16380.19958,18568.17022,18575.75522,15186.12815,19641.73335,18688.09168,14787.49351,21366.80858,17646.19711,14128.76505
REF,60%,100%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5097.701272,4131.756693,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16380.19958,18568.17022,18575.75522,15186.12815,19641.73335,18688.09168,14787.49351,21366.80858,17618.23906,14078.29682
REF,60%,20%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3984.842386,5109.297627,4139.379554,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16389.91958,18587.63299,18619.27475,15198.2891,19708.16667,18799.12025,14875.45758,21545.62221,18284.47007,15852.01734
HIGH,100%,100%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3927.721017,5052.97171,4075.683803,6132.759931,5508.372803,4267.497107,9288.91992,7502.736802,6160.83527,9460.870646,10752.30034,5409.639933,9890.829702,9045.931292,12434.67006,12061.37516,10273.56879,12267.27927,14158.41321,9862.086832,12083.41927,11678.85787,15449.26211,17345.10498,16793.12727,14187.77928,17921.094,16692.1084,13164.58935,18717.14083,12578.59754,7122.518987
HIGH,100%,20%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3943.174958,5073.674871,4095.808341,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16360.65858,18573.93299,18593.7681,15198.2891,19708.16667,18774.74027,14875.45758,20680.15538,16588.2494,14487.3862
HIGH,100%,60%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3938.914501,5062.40617,4087.577732,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6164.274711,9479.352213,10803.46033,5436.197565,9954.834277,9133.889137,12501.97879,12230.34642,10430.45333,12528.2795,14405.74841,10062.90161,12411.32503,12007.96438,15718.42494,17706.52742,17212.386,14446.92733,18190.16057,17060.73488,13699.02795,19420.29193,14443.54397,9893.743372
HIGH,20%,100%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3927.721017,5052.97171,4075.683803,6132.759931,5508.372803,4267.497107,9288.91992,7502.736802,6160.83527,9460.870646,10752.30034,5409.639933,9890.829702,9045.931292,12434.67006,12061.37516,10273.56879,12267.27927,14158.41321,9862.086832,12083.41927,11678.85787,15449.26211,17345.10812,16793.12627,14187.77848,17921.0928,16692.1079,13164.58439,18717.13593,12545.76725,7122.58862
HIGH,20%,20%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3943.174958,5073.674871,4095.808341,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16360.65858,18573.93299,18593.7681,15198.2891,19708.16667,18774.74271,14696.75458,20350.66516,16588.33793,14487.47804
HIGH,20%,60%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3938.914501,5062.40617,4087.577732,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6164.274711,9479.352213,10803.46033,5436.197565,9954.834277,9133.889137,12501.97879,12230.34642,10430.45333,12528.2795,14405.74841,10062.90161,12411.32503,12007.96438,15718.42494,17706.52442,17212.3797,14446.92733,18190.16097,17060.73008,13699.01715,19420.28783,14443.53714,9893.796888
HIGH,60%,20%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3943.174958,5073.674871,4095.808341,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6193.707826,9481.682735,10822.86168,5436.197565,10020.42844,9221.614709,12694.03154,12385.57244,10516.7104,12621.56599,14786.79669,10253.7005,12438.30133,12082.72947,16360.65858,18573.93299,18593.76475,15198.2891,19708.16667,18774.74271,14875.45758,20543.09192,16588.33973,14487.47804
HIGH,60%,100%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3927.721017,5052.97171,4075.683803,6132.759931,5508.372803,4267.497107,9288.91992,7502.736802,6160.83527,9460.870646,10752.30034,5409.639933,9890.829702,9045.931292,12434.67006,12061.37516,10273.56879,12267.27927,14158.41321,9862.086832,12083.41927,11678.85787,15449.26211,17356.36396,16793.12627,14187.77848,17921.0928,16692.1079,13164.58639,18717.13593,12579.28479,7140.986052
HIGH,60%,60%,0,Water_Use_Irrigation,2652.718416,3929.197312,4172.024468,3938.914501,5062.40617,4087.577732,6132.759931,5508.372803,4267.497107,9288.91992,7505.149541,6164.274711,9479.352213,10803.46033,5436.197565,9954.834277,9133.889137,12501.97879,12230.34642,10430.45333,12528.2795,14405.74841,10062.90161,12411.32503,12007.96438,15718.42494,17706.52342,17212.3802,14446.92733,18190.16057,17060.72968,13699.01915,19420.28783,14443.65171,9894.064354
REF,100%,100%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
REF,100%,20%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
REF,100%,60%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
REF,20%,100%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
REF,20%,20%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
REF,20%,60%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
REF,60%,60%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
REF,60%,100%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
REF,60%,20%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
HIGH,100%,100%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
HIGH,100%,20%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
HIGH,100%,60%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
HIGH,20%,100%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
HIGH,20%,20%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
HIGH,20%,60%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
HIGH,60%,20%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
HIGH,60%,100%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
HIGH,60%,60%,0,Area_IRR_Sugarcane,8818.555798,9999.714797,11180.8738,12362.0328,13543.19179,14724.3508,15905.50979,17086.6688,18267.82779,19448.98679,20630.14579,21811.30479,22992.46379,24173.62279,25354.78179,26535.94079,27717.09979,28898.25879,30079.41779,31260.57679,33046.73842,34832.90005,36619.06168,38405.2233,40191.38494,41977.54656,43763.70819,45549.86982,47336.03145,49122.19307,50908.35471,52694.51633,54480.67796,56266.83959,58053.00122
REF,100%,100%,0,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
REF,100%,20%,0,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
